trans_date,first,last,merchant,category,amount,city,state,is_fraud,email
11/20/2026 08:39,Aditya,Singh,Nike,electronics,16452.34,Mumbai,KA,0,aditya.singh@mail.com
07/15/2026 02:50,Rohan,Patel,Dominos,shopping,29358.53,Delhi,MH,0,rohan.patel@mail.com
01/12/2026 11:16,Meera,Das,Zomato,electronics,62507.49,Ahmedabad,KA,0,meera.das@mail.com
07/17/2026 16:14,Aarav,Gupta,Ola,transport,52265.05,Ahmedabad,DL,1,aarav.gupta@mail.com
07/11/2026 04:06,Meera,Mehta,Air India,food,11397.49,Pune,TS,0,meera.mehta@mail.com
06/24/2026 12:17,Ishaan,Kapoor,Flipkart,grocery,3381.9,Bangalore,TS,0,ishaan.kapoor@mail.com
11/20/2026 23:13,Ananya,Mehta,Reliance Store,electronics,35633.26,Mumbai,GJ,0,ananya.mehta@mail.com
10/05/2026 07:18,Riya,Singh,Uber,food,63918.42,Hyderabad,DL,0,riya.singh@mail.com
10/08/2026 05:14,Arjun,Sharma,IRCTC,shopping,53322.88,Chennai,DL,0,arjun.sharma@mail.com
09/12/2026 19:47,Kavya,Mehta,Myntra,transport,12882.19,Hyderabad,MH,0,kavya.mehta@mail.com
07/08/2026 09:34,Arjun,Das,Ola,food,4882.82,Mumbai,TN,0,arjun.das@mail.com
03/04/2026 16:04,Rohan,Singh,Myntra,travel,55556.65,Hyderabad,KA,0,rohan.singh@mail.com
07/14/2026 18:08,Aarav,Verma,Big Bazaar,transport,15845.49,Chennai,KA,0,aarav.verma@mail.com
08/05/2026 05:17,Kavya,Kapoor,Flipkart,electronics,52079.96,Ahmedabad,WB,0,kavya.kapoor@mail.com
02/14/2026 23:15,Ishaan,Kapoor,Dominos,transport,34373.59,Kolkata,GJ,0,ishaan.kapoor@mail.com
12/24/2026 09:47,Ishaan,Das,Uber,travel,39584.2,Kolkata,KA,0,ishaan.das@mail.com
07/25/2026 17:25,Aditya,Verma,Uber,food,3860.49,Pune,TN,0,aditya.verma@mail.com
12/08/2026 19:41,Neha,Singh,Flipkart,shopping,48255.01,Delhi,MH,0,neha.singh@mail.com
02/26/2026 09:54,Riya,Singh,Big Bazaar,grocery,30953.14,Bangalore,TS,0,riya.singh@mail.com
05/06/2026 14:34,Aditya,Kapoor,Myntra,transport,17847.39,Ahmedabad,GJ,0,aditya.kapoor@mail.com
12/04/2026 07:06,Aarav,Sharma,Apple Store,shopping,9502.78,Ahmedabad,KA,0,aarav.sharma@mail.com
06/12/2026 08:50,Neha,Nair,Dominos,transport,64525.46,Hyderabad,GJ,0,neha.nair@mail.com
01/04/2026 00:25,Meera,Singh,Zomato,transport,33724.43,Kolkata,DL,0,meera.singh@mail.com
03/26/2026 05:26,Neha,Reddy,Starbucks,grocery,50602.55,Ahmedabad,MH,0,neha.reddy@mail.com
01/16/2026 08:24,Riya,Reddy,Flipkart,transport,23104.39,Chennai,DL,0,riya.reddy@mail.com
08/16/2026 01:29,Arjun,Das,Flipkart,electronics,50990.59,Mumbai,TS,1,arjun.das@mail.com
05/04/2026 01:21,Arjun,Gupta,Reliance Store,travel,38126.41,Hyderabad,MH,0,arjun.gupta@mail.com
11/27/2026 21:10,Arjun,Das,Big Bazaar,travel,79016.06,Hyderabad,KA,0,arjun.das@mail.com
12/16/2026 00:48,Aarav,Singh,Pizza Hut,grocery,36438.91,Hyderabad,TS,1,aarav.singh@mail.com
10/04/2026 15:31,Rohan,Verma,Swiggy,shopping,17211.22,Bangalore,WB,0,rohan.verma@mail.com
01/15/2026 11:07,Rohan,Verma,Pizza Hut,food,58332.13,Ahmedabad,WB,0,rohan.verma@mail.com
10/14/2026 05:25,Aditya,Singh,Big Bazaar,travel,28308.58,Pune,TS,0,aditya.singh@mail.com
05/15/2026 21:12,Kavya,Verma,Flipkart,grocery,54993.31,Pune,GJ,0,kavya.verma@mail.com
09/07/2026 15:58,Aditya,Sharma,Amazon,transport,13266.51,Mumbai,MH,0,aditya.sharma@mail.com
06/09/2026 13:20,Ananya,Das,Myntra,shopping,39466.13,Chennai,KA,0,ananya.das@mail.com
01/15/2026 17:03,Arjun,Mehta,Myntra,transport,47711.8,Bangalore,DL,0,arjun.mehta@mail.com
06/11/2026 01:39,Meera,Reddy,Croma,shopping,74234.27,Chennai,GJ,1,meera.reddy@mail.com
05/18/2026 23:00,Kavya,Verma,Myntra,grocery,73812.5,Chennai,KA,0,kavya.verma@mail.com
02/17/2026 13:34,Rohan,Sharma,Nike,transport,12808.96,Pune,TN,0,rohan.sharma@mail.com
04/10/2026 09:46,Arjun,Patel,Nike,shopping,20993.94,Delhi,TN,0,arjun.patel@mail.com
05/05/2026 15:54,Neha,Verma,Zomato,transport,15329.43,Mumbai,TS,0,neha.verma@mail.com
12/08/2026 20:51,Ananya,Patel,Flipkart,shopping,42836.32,Kolkata,KA,0,ananya.patel@mail.com
04/23/2026 15:05,Aditya,Patel,Dominos,travel,6356.74,Kolkata,GJ,0,aditya.patel@mail.com
05/14/2026 09:33,Aarav,Reddy,Uber,shopping,22943.45,Mumbai,MH,0,aarav.reddy@mail.com
07/18/2026 19:35,Rohan,Kapoor,Apple Store,food,22374.07,Mumbai,TN,0,rohan.kapoor@mail.com
05/16/2026 00:52,Kavya,Verma,Flipkart,electronics,5796.34,Ahmedabad,WB,0,kavya.verma@mail.com
08/13/2026 18:36,Arjun,Nair,Flipkart,shopping,6885.26,Mumbai,TS,0,arjun.nair@mail.com
09/15/2026 00:30,Rohan,Gupta,Apple Store,grocery,6220.77,Mumbai,TS,1,rohan.gupta@mail.com
09/28/2026 04:33,Arjun,Patel,Croma,grocery,73723.05,Kolkata,DL,1,arjun.patel@mail.com
10/27/2026 12:09,Aditya,Kapoor,IRCTC,shopping,65791.18,Bangalore,MH,0,aditya.kapoor@mail.com
03/07/2026 14:48,Aarav,Kapoor,Apple Store,transport,25628.11,Chennai,GJ,0,aarav.kapoor@mail.com
04/25/2026 14:57,Riya,Mehta,Big Bazaar,food,60702.59,Delhi,MH,0,riya.mehta@mail.com
10/08/2026 04:11,Neha,Singh,Dominos,shopping,57038.16,Kolkata,TS,1,neha.singh@mail.com
12/20/2026 07:23,Meera,Reddy,IRCTC,shopping,16470.58,Mumbai,KA,0,meera.reddy@mail.com
07/25/2026 20:50,Aditya,Gupta,Big Bazaar,travel,60077.3,Hyderabad,MH,0,aditya.gupta@mail.com
03/19/2026 15:32,Riya,Verma,Big Bazaar,grocery,32177.39,Kolkata,DL,0,riya.verma@mail.com
07/24/2026 11:08,Neha,Nair,Big Bazaar,travel,17424.08,Hyderabad,WB,0,neha.nair@mail.com
02/03/2026 19:58,Ishaan,Sharma,IRCTC,food,36570.38,Hyderabad,WB,0,ishaan.sharma@mail.com
06/16/2026 15:05,Ananya,Kapoor,IRCTC,food,6733.91,Mumbai,TN,0,ananya.kapoor@mail.com
12/14/2026 02:27,Meera,Sharma,Ola,travel,36765.03,Pune,WB,0,meera.sharma@mail.com
11/10/2026 10:07,Kavya,Das,Dominos,electronics,16061.75,Delhi,TS,0,kavya.das@mail.com
07/15/2026 23:27,Ishaan,Nair,Myntra,grocery,42929.23,Pune,TN,0,ishaan.nair@mail.com
09/06/2026 15:41,Meera,Mehta,Amazon,grocery,47837.82,Kolkata,TN,0,meera.mehta@mail.com
06/01/2026 00:54,Rohan,Mehta,Starbucks,shopping,18685.64,Delhi,MH,0,rohan.mehta@mail.com
08/05/2026 03:09,Kavya,Mehta,Nike,travel,72515.13,Hyderabad,TN,1,kavya.mehta@mail.com
06/18/2026 09:02,Riya,Kapoor,Reliance Store,shopping,29685.27,Bangalore,TN,0,riya.kapoor@mail.com
03/18/2026 07:04,Riya,Verma,Starbucks,travel,20632.24,Mumbai,WB,0,riya.verma@mail.com
12/25/2026 05:58,Arjun,Singh,Myntra,food,803.9,Ahmedabad,DL,0,arjun.singh@mail.com
04/16/2026 13:31,Ishaan,Sharma,Uber,food,55805.79,Kolkata,GJ,0,ishaan.sharma@mail.com
04/14/2026 10:04,Riya,Nair,Amazon,shopping,68235.45,Ahmedabad,WB,0,riya.nair@mail.com
03/22/2026 11:06,Rohan,Reddy,Starbucks,shopping,46047.22,Kolkata,MH,0,rohan.reddy@mail.com
11/18/2026 12:38,Arjun,Gupta,Ola,food,34477.39,Kolkata,TS,0,arjun.gupta@mail.com
12/18/2026 04:55,Aditya,Mehta,Amazon,transport,47048.87,Delhi,WB,1,aditya.mehta@mail.com
09/19/2026 11:31,Riya,Gupta,Reliance Store,travel,59789.61,Mumbai,GJ,0,riya.gupta@mail.com
08/22/2026 02:30,Aditya,Nair,Zomato,travel,18341.9,Ahmedabad,TN,0,aditya.nair@mail.com
07/15/2026 04:54,Ananya,Mehta,Dominos,shopping,79967.78,Pune,TS,1,ananya.mehta@mail.com
07/06/2026 09:00,Meera,Singh,IRCTC,grocery,20280.99,Delhi,GJ,0,meera.singh@mail.com
04/08/2026 17:21,Meera,Gupta,Apple Store,shopping,7393.01,Bangalore,KA,0,meera.gupta@mail.com
12/01/2026 20:36,Arjun,Das,Pizza Hut,electronics,42471.59,Mumbai,MH,0,arjun.das@mail.com
05/26/2026 05:36,Neha,Singh,Starbucks,grocery,2602.56,Hyderabad,DL,0,neha.singh@mail.com
01/15/2026 01:00,Ananya,Das,Pizza Hut,grocery,54852.98,Hyderabad,TS,1,ananya.das@mail.com
09/23/2026 18:04,Ananya,Patel,Swiggy,food,28293.89,Chennai,KA,0,ananya.patel@mail.com
04/06/2026 18:39,Riya,Singh,IRCTC,grocery,68856.78,Bangalore,WB,0,riya.singh@mail.com
08/23/2026 09:34,Ishaan,Patel,Croma,food,38397.26,Delhi,MH,0,ishaan.patel@mail.com
10/12/2026 00:27,Kavya,Reddy,Myntra,grocery,61819.34,Chennai,TS,1,kavya.reddy@mail.com
07/14/2026 13:25,Ananya,Patel,IRCTC,shopping,23190.9,Pune,TN,0,ananya.patel@mail.com
09/02/2026 18:59,Rohan,Gupta,Amazon,grocery,11750.49,Kolkata,GJ,0,rohan.gupta@mail.com
06/11/2026 21:51,Meera,Nair,Starbucks,food,58464.55,Hyderabad,GJ,0,meera.nair@mail.com
02/15/2026 15:24,Ishaan,Sharma,Uber,food,43007.1,Kolkata,DL,0,ishaan.sharma@mail.com
08/24/2026 07:19,Arjun,Patel,Starbucks,shopping,63919.0,Bangalore,MH,0,arjun.patel@mail.com
09/18/2026 00:11,Riya,Verma,IRCTC,electronics,61418.66,Mumbai,DL,1,riya.verma@mail.com
09/01/2026 15:36,Aarav,Reddy,Zomato,grocery,79.39,Pune,KA,1,aarav.reddy@mail.com
05/01/2026 17:27,Riya,Mehta,Swiggy,food,69857.01,Pune,KA,0,riya.mehta@mail.com
01/26/2026 23:35,Neha,Nair,Air India,travel,46837.27,Hyderabad,MH,0,neha.nair@mail.com
05/02/2026 08:33,Meera,Gupta,Air India,transport,19236.8,Mumbai,WB,0,meera.gupta@mail.com
02/21/2026 14:05,Ishaan,Nair,IRCTC,shopping,16113.36,Chennai,WB,1,ishaan.nair@mail.com
09/10/2026 19:46,Riya,Gupta,Pizza Hut,transport,52500.4,Delhi,DL,0,riya.gupta@mail.com
04/05/2026 01:07,Riya,Kapoor,Flipkart,electronics,79032.69,Mumbai,DL,1,riya.kapoor@mail.com
05/21/2026 00:17,Ishaan,Gupta,Dominos,electronics,21088.96,Mumbai,MH,0,ishaan.gupta@mail.com
05/23/2026 09:03,Aditya,Reddy,Swiggy,grocery,55085.72,Bangalore,MH,0,aditya.reddy@mail.com
02/05/2026 05:58,Meera,Das,Apple Store,transport,22457.73,Ahmedabad,TS,0,meera.das@mail.com
07/18/2026 11:10,Meera,Verma,Zomato,electronics,33282.81,Delhi,WB,0,meera.verma@mail.com
03/17/2026 01:11,Arjun,Nair,Dominos,electronics,34002.35,Kolkata,TN,0,arjun.nair@mail.com
05/08/2026 20:10,Neha,Nair,Swiggy,transport,8910.48,Ahmedabad,DL,0,neha.nair@mail.com
04/12/2026 14:43,Rohan,Singh,Apple Store,grocery,26289.86,Chennai,KA,0,rohan.singh@mail.com
03/27/2026 01:17,Kavya,Das,Dominos,travel,59376.54,Hyderabad,DL,1,kavya.das@mail.com
05/16/2026 04:04,Aarav,Gupta,Starbucks,grocery,58230.87,Kolkata,DL,1,aarav.gupta@mail.com
08/09/2026 03:26,Kavya,Patel,Dominos,food,16657.45,Hyderabad,TS,0,kavya.patel@mail.com
09/15/2026 14:46,Aarav,Sharma,Starbucks,transport,27022.33,Kolkata,KA,0,aarav.sharma@mail.com
12/10/2026 16:55,Meera,Das,Reliance Store,travel,20742.07,Mumbai,KA,0,meera.das@mail.com
10/04/2026 05:43,Ananya,Patel,Croma,food,16028.44,Kolkata,MH,0,ananya.patel@mail.com
12/25/2026 02:54,Rohan,Verma,Nike,travel,36254.19,Kolkata,MH,0,rohan.verma@mail.com
12/19/2026 23:16,Neha,Kapoor,Ola,grocery,75266.32,Hyderabad,TS,0,neha.kapoor@mail.com
08/18/2026 07:56,Ananya,Gupta,IRCTC,transport,66355.01,Pune,DL,0,ananya.gupta@mail.com
05/22/2026 21:41,Ananya,Mehta,Swiggy,food,66209.08,Chennai,KA,0,ananya.mehta@mail.com
03/26/2026 15:21,Neha,Mehta,Big Bazaar,electronics,53502.25,Pune,KA,0,neha.mehta@mail.com
07/05/2026 18:17,Rohan,Nair,Apple Store,electronics,78541.34,Bangalore,KA,0,rohan.nair@mail.com
05/13/2026 20:16,Ananya,Das,Big Bazaar,food,33068.18,Mumbai,DL,0,ananya.das@mail.com
02/26/2026 17:59,Aditya,Mehta,Starbucks,electronics,58388.86,Hyderabad,TS,0,aditya.mehta@mail.com
09/06/2026 13:38,Meera,Reddy,Pizza Hut,electronics,9483.73,Bangalore,DL,0,meera.reddy@mail.com
08/10/2026 08:34,Aarav,Sharma,Nike,electronics,47148.56,Chennai,TS,1,aarav.sharma@mail.com
01/06/2026 05:36,Arjun,Das,Croma,shopping,15926.18,Chennai,KA,0,arjun.das@mail.com
01/14/2026 00:28,Ananya,Patel,Pizza Hut,electronics,14652.66,Pune,TN,1,ananya.patel@mail.com
02/08/2026 15:48,Kavya,Singh,Nike,travel,21153.97,Bangalore,GJ,0,kavya.singh@mail.com
01/12/2026 07:08,Kavya,Patel,Dominos,electronics,45277.82,Mumbai,TN,0,kavya.patel@mail.com
09/17/2026 04:41,Meera,Patel,Ola,travel,31423.56,Pune,MH,0,meera.patel@mail.com
08/26/2026 14:46,Meera,Reddy,Amazon,food,28081.03,Delhi,KA,1,meera.reddy@mail.com
11/07/2026 17:24,Ananya,Nair,Reliance Store,food,60741.86,Ahmedabad,WB,0,ananya.nair@mail.com
04/11/2026 13:56,Aditya,Nair,Myntra,electronics,51129.81,Hyderabad,TS,0,aditya.nair@mail.com
11/27/2026 20:04,Meera,Reddy,Big Bazaar,food,26745.02,Hyderabad,MH,1,meera.reddy@mail.com
10/07/2026 00:33,Ishaan,Gupta,Flipkart,transport,38489.24,Ahmedabad,GJ,0,ishaan.gupta@mail.com
10/20/2026 13:20,Aarav,Kapoor,Dominos,transport,38113.89,Chennai,MH,0,aarav.kapoor@mail.com
12/19/2026 16:40,Ishaan,Das,Nike,electronics,72220.23,Chennai,WB,0,ishaan.das@mail.com
10/22/2026 12:34,Meera,Gupta,Apple Store,food,18857.92,Hyderabad,WB,0,meera.gupta@mail.com
10/07/2026 14:11,Kavya,Nair,Amazon,electronics,45402.85,Bangalore,TN,0,kavya.nair@mail.com
08/01/2026 00:29,Meera,Verma,Ola,travel,54213.17,Pune,TS,1,meera.verma@mail.com
08/13/2026 08:29,Aditya,Kapoor,Apple Store,grocery,7365.29,Chennai,DL,0,aditya.kapoor@mail.com
02/18/2026 04:05,Ishaan,Gupta,Reliance Store,travel,78659.41,Hyderabad,WB,1,ishaan.gupta@mail.com
01/07/2026 01:09,Aditya,Mehta,Ola,transport,24024.66,Ahmedabad,KA,0,aditya.mehta@mail.com
07/16/2026 18:30,Riya,Reddy,Air India,food,16822.1,Delhi,TS,0,riya.reddy@mail.com
05/27/2026 23:07,Meera,Verma,Croma,electronics,75172.24,Delhi,MH,0,meera.verma@mail.com
04/07/2026 13:50,Ishaan,Singh,Croma,food,10971.3,Bangalore,TN,0,ishaan.singh@mail.com
01/22/2026 16:04,Kavya,Nair,Myntra,shopping,37865.54,Hyderabad,WB,0,kavya.nair@mail.com
02/16/2026 00:03,Aditya,Das,Swiggy,food,20424.05,Pune,TN,0,aditya.das@mail.com
06/19/2026 09:06,Meera,Verma,Croma,shopping,19701.68,Delhi,KA,0,meera.verma@mail.com
02/21/2026 20:57,Aditya,Mehta,Ola,grocery,71781.75,Mumbai,GJ,0,aditya.mehta@mail.com
01/18/2026 22:25,Ishaan,Das,Myntra,grocery,27068.05,Bangalore,TN,0,ishaan.das@mail.com
08/15/2026 13:54,Ananya,Reddy,Reliance Store,electronics,51784.84,Pune,WB,0,ananya.reddy@mail.com
03/18/2026 05:52,Kavya,Das,Ola,food,55144.2,Delhi,TS,0,kavya.das@mail.com
03/10/2026 18:48,Kavya,Sharma,Air India,transport,22962.32,Hyderabad,WB,0,kavya.sharma@mail.com
03/27/2026 09:27,Neha,Mehta,Flipkart,transport,52641.67,Ahmedabad,KA,0,neha.mehta@mail.com
12/21/2026 20:07,Arjun,Reddy,Apple Store,shopping,11092.24,Hyderabad,WB,0,arjun.reddy@mail.com
07/19/2026 03:35,Arjun,Mehta,IRCTC,food,64909.88,Mumbai,KA,1,arjun.mehta@mail.com
02/24/2026 08:24,Aditya,Reddy,Ola,grocery,29416.64,Chennai,MH,0,aditya.reddy@mail.com
03/15/2026 01:22,Kavya,Nair,Air India,food,52341.87,Ahmedabad,DL,1,kavya.nair@mail.com
01/25/2026 23:49,Aarav,Mehta,Big Bazaar,food,42863.53,Bangalore,TN,0,aarav.mehta@mail.com
12/04/2026 00:22,Rohan,Singh,Pizza Hut,food,35870.4,Hyderabad,WB,0,rohan.singh@mail.com
10/17/2026 04:19,Arjun,Gupta,Starbucks,grocery,70725.02,Ahmedabad,WB,1,arjun.gupta@mail.com
03/02/2026 00:26,Rohan,Gupta,Apple Store,electronics,73565.95,Kolkata,TS,1,rohan.gupta@mail.com
01/05/2026 01:39,Aditya,Sharma,Ola,electronics,66345.32,Bangalore,TS,1,aditya.sharma@mail.com
11/02/2026 10:42,Meera,Das,Amazon,food,20619.07,Kolkata,WB,0,meera.das@mail.com
01/21/2026 09:04,Aditya,Das,Big Bazaar,travel,44734.52,Kolkata,DL,1,aditya.das@mail.com
12/12/2026 23:36,Ishaan,Kapoor,Apple Store,travel,33673.76,Hyderabad,WB,0,ishaan.kapoor@mail.com
11/27/2026 01:44,Arjun,Gupta,Pizza Hut,shopping,34251.72,Bangalore,TS,0,arjun.gupta@mail.com
02/13/2026 08:59,Rohan,Das,Pizza Hut,travel,63355.84,Chennai,GJ,0,rohan.das@mail.com
05/17/2026 02:57,Neha,Sharma,Big Bazaar,transport,55797.47,Chennai,DL,1,neha.sharma@mail.com
06/16/2026 01:49,Aditya,Patel,Croma,electronics,74712.07,Ahmedabad,GJ,1,aditya.patel@mail.com
07/16/2026 11:03,Rohan,Mehta,Big Bazaar,shopping,7345.61,Delhi,DL,0,rohan.mehta@mail.com
06/19/2026 00:20,Kavya,Gupta,Air India,grocery,66205.41,Delhi,DL,1,kavya.gupta@mail.com
11/09/2026 10:28,Riya,Singh,Air India,transport,69549.99,Chennai,KA,0,riya.singh@mail.com
03/05/2026 20:20,Kavya,Reddy,Nike,food,68451.93,Mumbai,WB,0,kavya.reddy@mail.com
03/28/2026 16:15,Kavya,Das,Apple Store,food,46880.75,Mumbai,TS,0,kavya.das@mail.com
07/20/2026 04:23,Kavya,Reddy,Zomato,grocery,39394.84,Delhi,TS,0,kavya.reddy@mail.com
11/25/2026 10:41,Ananya,Nair,Amazon,travel,30043.11,Bangalore,WB,0,ananya.nair@mail.com
11/14/2026 17:23,Kavya,Reddy,Amazon,transport,70037.48,Hyderabad,TN,0,kavya.reddy@mail.com
09/22/2026 08:30,Ishaan,Kapoor,Reliance Store,travel,76234.28,Pune,GJ,0,ishaan.kapoor@mail.com
12/28/2026 12:45,Ishaan,Mehta,Big Bazaar,grocery,48994.89,Ahmedabad,TN,0,ishaan.mehta@mail.com
05/15/2026 08:27,Aarav,Patel,Starbucks,electronics,26443.18,Chennai,KA,0,aarav.patel@mail.com
02/15/2026 02:54,Rohan,Sharma,Reliance Store,grocery,70812.17,Mumbai,TN,1,rohan.sharma@mail.com
10/04/2026 20:29,Aditya,Das,Big Bazaar,food,75113.15,Bangalore,KA,0,aditya.das@mail.com
11/11/2026 23:47,Neha,Mehta,Flipkart,electronics,35520.62,Hyderabad,DL,0,neha.mehta@mail.com
10/11/2026 11:29,Ananya,Nair,Croma,electronics,76027.9,Bangalore,TS,0,ananya.nair@mail.com
04/03/2026 20:02,Aditya,Gupta,Nike,grocery,1252.57,Hyderabad,TS,0,aditya.gupta@mail.com
02/08/2026 00:13,Meera,Nair,IRCTC,food,20568.38,Chennai,TN,0,meera.nair@mail.com
11/17/2026 20:06,Ishaan,Gupta,Nike,electronics,60687.27,Ahmedabad,GJ,0,ishaan.gupta@mail.com
04/24/2026 18:25,Meera,Patel,Pizza Hut,travel,72087.36,Mumbai,GJ,0,meera.patel@mail.com
08/11/2026 10:53,Aarav,Nair,Flipkart,transport,22020.59,Chennai,WB,1,aarav.nair@mail.com
06/16/2026 21:19,Aditya,Nair,Dominos,travel,20327.77,Kolkata,TN,0,aditya.nair@mail.com
04/12/2026 00:47,Arjun,Gupta,Apple Store,travel,52305.89,Mumbai,GJ,1,arjun.gupta@mail.com
12/21/2026 03:47,Riya,Singh,Zomato,shopping,57223.17,Mumbai,DL,1,riya.singh@mail.com
07/28/2026 00:10,Rohan,Sharma,Myntra,grocery,60617.68,Mumbai,KA,1,rohan.sharma@mail.com
02/16/2026 03:21,Riya,Singh,Ola,electronics,18092.15,Hyderabad,MH,0,riya.singh@mail.com
04/08/2026 07:33,Neha,Sharma,IRCTC,travel,29040.47,Kolkata,MH,0,neha.sharma@mail.com
04/21/2026 01:03,Arjun,Verma,IRCTC,grocery,33943.4,Bangalore,KA,1,arjun.verma@mail.com
07/17/2026 23:04,Arjun,Patel,Apple Store,transport,8093.87,Hyderabad,KA,0,arjun.patel@mail.com
08/20/2026 05:15,Riya,Mehta,Ola,food,12655.62,Chennai,MH,0,riya.mehta@mail.com
03/02/2026 09:10,Ishaan,Das,Zomato,travel,13803.0,Delhi,TS,0,ishaan.das@mail.com
06/16/2026 22:10,Arjun,Das,Pizza Hut,travel,73833.66,Chennai,TS,0,arjun.das@mail.com
03/20/2026 17:55,Meera,Singh,Starbucks,travel,74424.74,Pune,WB,0,meera.singh@mail.com
04/15/2026 06:49,Rohan,Singh,Pizza Hut,food,45447.46,Hyderabad,MH,0,rohan.singh@mail.com
05/04/2026 00:11,Meera,Das,Pizza Hut,electronics,74559.22,Bangalore,KA,1,meera.das@mail.com
05/16/2026 04:35,Ishaan,Gupta,Reliance Store,transport,67298.74,Chennai,TN,1,ishaan.gupta@mail.com
02/03/2026 07:40,Kavya,Das,Ola,food,34287.21,Pune,WB,0,kavya.das@mail.com
07/02/2026 16:11,Rohan,Das,Uber,electronics,36747.14,Bangalore,TN,0,rohan.das@mail.com
01/14/2026 21:45,Rohan,Verma,IRCTC,travel,6317.7,Pune,TN,1,rohan.verma@mail.com
11/12/2026 04:00,Kavya,Das,Nike,food,45104.68,Mumbai,WB,1,kavya.das@mail.com
03/24/2026 05:42,Neha,Singh,Dominos,transport,59970.92,Delhi,MH,0,neha.singh@mail.com
01/21/2026 01:17,Kavya,Kapoor,Reliance Store,transport,63941.92,Bangalore,WB,1,kavya.kapoor@mail.com
10/08/2026 17:59,Kavya,Nair,Zomato,travel,60456.04,Hyderabad,WB,0,kavya.nair@mail.com
04/11/2026 05:40,Rohan,Verma,Uber,electronics,4495.69,Mumbai,DL,0,rohan.verma@mail.com
08/05/2026 14:08,Meera,Gupta,Swiggy,electronics,29390.71,Pune,GJ,0,meera.gupta@mail.com
06/26/2026 04:54,Riya,Verma,Nike,food,71719.12,Ahmedabad,WB,1,riya.verma@mail.com
11/26/2026 07:33,Ishaan,Singh,Amazon,grocery,69220.3,Kolkata,WB,0,ishaan.singh@mail.com
01/28/2026 15:20,Arjun,Das,Starbucks,transport,14557.83,Bangalore,WB,0,arjun.das@mail.com
11/19/2026 12:51,Aarav,Reddy,Amazon,travel,30096.38,Hyderabad,KA,0,aarav.reddy@mail.com
07/14/2026 04:28,Ishaan,Patel,Pizza Hut,grocery,1947.77,Chennai,MH,0,ishaan.patel@mail.com
04/15/2026 12:39,Ananya,Gupta,Dominos,shopping,60808.01,Pune,TS,0,ananya.gupta@mail.com
01/14/2026 15:08,Ishaan,Verma,Nike,shopping,33748.4,Hyderabad,TS,0,ishaan.verma@mail.com
03/04/2026 14:57,Rohan,Patel,Nike,shopping,38106.07,Chennai,DL,0,rohan.patel@mail.com
11/08/2026 00:52,Rohan,Kapoor,Nike,grocery,4487.71,Kolkata,TS,0,rohan.kapoor@mail.com
10/09/2026 12:54,Ishaan,Kapoor,Air India,electronics,37194.26,Hyderabad,MH,0,ishaan.kapoor@mail.com
01/25/2026 11:52,Aditya,Mehta,Zomato,electronics,18101.97,Mumbai,KA,0,aditya.mehta@mail.com
09/14/2026 19:17,Ananya,Singh,Reliance Store,grocery,16477.23,Delhi,TS,0,ananya.singh@mail.com
09/28/2026 12:03,Riya,Reddy,Ola,grocery,42161.15,Bangalore,TS,0,riya.reddy@mail.com
12/22/2026 16:02,Aarav,Reddy,Amazon,travel,16793.64,Kolkata,TN,0,aarav.reddy@mail.com
08/17/2026 19:51,Rohan,Sharma,Flipkart,shopping,33051.52,Hyderabad,TS,0,rohan.sharma@mail.com
11/20/2026 00:45,Ananya,Nair,IRCTC,grocery,70166.7,Kolkata,KA,1,ananya.nair@mail.com
02/10/2026 15:13,Aarav,Singh,Swiggy,travel,47650.97,Hyderabad,WB,0,aarav.singh@mail.com
10/21/2026 13:30,Aarav,Kapoor,Ola,transport,40490.37,Mumbai,MH,0,aarav.kapoor@mail.com
04/27/2026 07:00,Kavya,Sharma,Nike,grocery,31253.58,Ahmedabad,DL,0,kavya.sharma@mail.com
07/23/2026 10:16,Aarav,Das,Nike,food,60607.63,Mumbai,MH,0,aarav.das@mail.com
02/27/2026 14:39,Aarav,Reddy,Air India,transport,57477.01,Ahmedabad,KA,0,aarav.reddy@mail.com
10/10/2026 23:04,Riya,Mehta,Reliance Store,shopping,18916.69,Mumbai,TS,0,riya.mehta@mail.com
08/23/2026 23:06,Meera,Patel,Ola,travel,1429.55,Chennai,KA,0,meera.patel@mail.com
12/27/2026 21:17,Ishaan,Patel,Reliance Store,grocery,59998.16,Chennai,TS,0,ishaan.patel@mail.com
01/08/2026 18:57,Neha,Singh,Uber,grocery,17552.03,Hyderabad,KA,0,neha.singh@mail.com
05/22/2026 20:43,Kavya,Reddy,Croma,electronics,74187.85,Kolkata,WB,0,kavya.reddy@mail.com
08/20/2026 14:57,Ishaan,Singh,Zomato,electronics,32396.56,Kolkata,GJ,0,ishaan.singh@mail.com
11/27/2026 20:30,Rohan,Patel,Reliance Store,transport,57448.03,Chennai,DL,0,rohan.patel@mail.com
07/07/2026 22:59,Aarav,Verma,Starbucks,food,27544.21,Hyderabad,WB,0,aarav.verma@mail.com
04/08/2026 08:45,Ananya,Patel,Air India,travel,16705.8,Mumbai,DL,0,ananya.patel@mail.com
08/05/2026 15:17,Rohan,Patel,Big Bazaar,shopping,13767.73,Bangalore,MH,0,rohan.patel@mail.com
10/04/2026 16:11,Aarav,Das,IRCTC,shopping,66900.71,Chennai,TS,0,aarav.das@mail.com
